id,country,city,line,phase,start_year,end_year,rr,length,tunnel_pct,tunnel_km,elevated,atgrade,stations,cost_km_real,real_cost_total
9785,IN,Delhi,Noida Metro,Noida Metro,2015,2019,0,29.7,0.00,0,0,0,21,90.5,2687.7
7368,IN,Delhi,Phase 3,Phase 3,2012,2020,0,160.6,33.00,53,0,0,109,171.6,27566.2
7369,IN,Delhi,Phase 4,Phase 4 first half,2019,2025,0,61.7,36.00,22.3,0,0,46,209.2,12906.2
7370,IN,Delhi,Phase 4,Phase 4 second half,2019,2025,0,42.3,35.00,14.7,0,0,43,263.4,11141.0
7538,IN,Gurgaon,Gurgaon,Phase 1,2009,2013,0,5.5,0.00,0,0,0,6,181.3,997.1
7539,IN,Gurgaon,Gurgaon,Phase 2,2013,2017,0,6.3,0.00,0,0,0,5,271.8,1712.3
7547,IN,Hyderabad,Metro,Phase 1,2012,2020,0,72,0.00,0,0,0,66,175.2,12615.8
7552,IN,Hyderabad,Airport express,Airport express,2020,,0,31,8.00,2.5,0,0,10,87.7,2720.1
9786,IN,Jaipur,Metro,Phase 1,2011,2020,0,12.1,23.00,2.8,0,0,11,238.5,2886.0
,IN,Kanpur,Line 1,Line 1 and 2,2019,2022,0,32.385,39.90,12.921,19.464,,31,175.6,5688.2
7363,IN,Kochi,Metro,Metro,2013,2017,0,13,0.00,0,0,0,11,281.6,3661.4
9787,IN,Lucknow,Line 1,Line 1,2014,2019,0,22.9,15.00,3.4,0,0,22,203.0,4649.1
7288,IN,Mumbai,Monorail,Monorail,2009,2019,0,20.2,0.00,0,0,0,17,109.1,2204.3
7290,IN,Mumbai,Line 2,Line 2A,2016,2021,0,18.6,0.00,0,17.48,1.12,17,212.2,3946.9
7304,IN,Mumbai,Line 7,Line 7,2016,2021,0,16.5,0.00,0,15.505,0.995,14,231.7,3822.5
7289,IN,Mumbai,Line 3,Line 3,2016,2022,0,33.5,100.00,33.5,0,0,27,565.7,18949.6
7299,IN,Mumbai,Line 6,Line 6,2017,2022,0,14.5,0.00,0,14.5,0,13,257.6,3735.7
7296,IN,Mumbai,Line 4,Line 4,2018,2022,0,32.3,0.00,0,31.71,0.59,32,263.5,8510.6
7297,IN,Mumbai,Line 4,Line 4A,2019,2022,0,2.7,0.00,0,0,0,2,183.6,495.8
7305,IN,Mumbai,Line 7A + 9,Line 7A + 9,2019,2022,0,13.5,16.00,2.2,0,0,11,282.4,3812.8
7291,IN,Mumbai,Line 2,Line 2B,2018,2023,0,23.5,0.00,0,23.5,0,22,273.5,6426.4
7298,IN,Mumbai,Line 5,Line 5,2017,2024,0,24.9,0.00,0,0,0,16,197.7,4923.3
7306,IN,Mumbai,Line 10,Line 10,2020,2024,0,9.2,8.00,0.7,0,0,4,255.7,2352.7
7307,IN,Mumbai,Line 11,Line 11,2020,2026,0,12.8,69.00,8.8,0,0,10,340.8,4362.5
7312,IN,Mumbai,Line 12,Line 12,2020,2026,0,20.8,0.00,0,0,0,17,140.3,2917.3
7544,IN,Nagpur,Nagpur,Phase 1,2014,2020,0,38.2,0.00,0,0,0,40,167.0,6377.6
7545,IN,Nagpur,Nagpur,Phase 2,,,0,43.8,0.00,0,0,0,32,157.7,6906.1
,IN,Patna,,Lines 1 and 2,2019,2025,0,39.6,41.16,16.3,23.3,,25,179.4,7105.5
,IN,Pune,,Lines 1 and 2,2017,2024,0,33.1,15.38,5.09,28.01,,29,211.3,6992.9
,IN,Pune,,Line 3,2020,2026,0,23.3,0.00,0,23.3,,23,186.7,4350.6
,IN,Surat,Line 1 and 2,Line 1 and 2,2021,2023,0,40.35,16.03,6.47,33.88,,38,153.0,6172.9
7371,IR,Tehran,Line 3,Line 3 extension to SW,2012,2014,0,12,100.00,12,0,0,11,276.5,3318.5
